unique_id,task_id,timestamp,mouse_X,mouse_Y,center_X,center_Y,diameter,occlusion_square_id
856527,4954,37472,226.818,299.21,225,295,5,3660
856528,4954,37510,205.818,298.21,205,295,5,3340
856529,4954,37566,51.8182,298.21,50,295,5,860
856530,4954,37638,88.8182,301.21,85,300,5,1421
856531,4954,37669,273.818,326.21,270,325,5,4386
856532,4954,37690,391.818,341.21,390,340,5,6309
856533,4954,37709,389.818,341.21,385,340,5,6229
856534,4954,37728,367.818,341.21,365,340,5,5909
856535,4954,37747,256.818,341.21,255,340,5,4149
856536,4954,37768,127.818,337.21,125,335,5,2068
856537,4954,37787,88.8182,334.21,85,330,5,1427
856538,4954,37862,106.818,333.21,105,330,5,1747
856539,4954,37881,170.818,333.21,170,330,5,2787
856540,4954,37904,295.818,334.21,295,330,5,4787
856541,4954,37922,311.818,334.21,310,330,5,5027
856542,4954,37941,309.818,334.21,305,330,5,4947
856543,4954,37961,286.818,334.21,285,330,5,4627
856544,4954,37980,233.818,334.21,230,330,5,3747
856545,4954,38000,126.818,329.21,125,325,5,2066
856546,4954,38020,89.8182,329.21,85,325,5,1426
856547,4954,38095,95.8182,329.21,95,325,5,1586
856548,4954,38114,150.818,329.21,150,325,5,2466
856549,4954,38135,334.818,344.21,330,340,5,5349
856550,4954,38203,371.818,349.21,370,345,5,5990
856551,4954,38220,285.818,339.21,285,335,5,4628
856552,4954,38239,139.818,317.21,135,315,5,2224
856553,4954,38262,62.8182,308.21,60,305,5,1022
856554,4954,38342,91.8182,298.21,90,295,5,1500
856555,4954,38381,270.818,269.21,270,265,5,4374
856556,4954,38440,276.818,249.21,275,245,5,4450
856557,4954,38459,226.818,231.21,225,230,5,3647
856558,4954,38499,70.8182,183.21,70,180,5,1157
856559,4954,38574,89.8182,175.21,85,175,5,1396
856560,4954,38680,138.818,154.21,135,150,5,2191
856561,4954,38699,110.818,151.21,110,150,5,1791
856562,4954,38717,81.8182,147.21,80,145,5,1310
856563,4954,38809,210.818,159.21,210,155,5,3392
856564,4954,38830,318.818,172.21,315,170,5,5075
856565,4954,38865,351.818,178.21,350,175,5,5636
856566,4954,38903,274.818,186.21,270,185,5,4358
856567,4954,38920,206.818,194.21,205,190,5,3319
856568,4954,38940,158.818,202.21,155,200,5,2521
856569,4954,39034,245.818,206.21,245,205,5,3962
856570,4954,39054,335.818,206.21,335,205,5,5402
856571,4954,39091,333.818,206.21,330,205,5,5322
856572,4954,39109,300.818,206.21,300,205,5,4842
856573,4954,39128,233.818,206.21,230,205,5,3722
856574,4954,39165,92.8182,206.21,90,205,5,1482
856575,4954,39184,80.8182,206.21,80,205,5,1322
856576,4954,39261,221.818,218.21,220,215,5,3564
856577,4954,39280,365.818,238.21,365,235,5,5888
856578,4954,39359,344.818,248.21,340,245,5,5490
856579,4954,39373,251.818,248.21,250,245,5,4050
856580,4954,39391,167.818,248.21,165,245,5,2690
856581,4954,39408,133.818,248.21,130,245,5,2130
856582,4954,39475,135.818,248.21,135,245,5,2210
856583,4954,39512,214.818,248.21,210,245,5,3410
856584,4954,39529,342.818,256.21,340,255,5,5492
856585,4954,39581,303.818,257.21,300,255,5,4852
856586,4954,39598,274.818,257.21,270,255,5,4372
856587,4954,39617,200.818,257.21,200,255,5,3252
856588,4954,39634,131.818,257.21,130,255,5,2132
856589,4954,39710,137.818,257.21,135,255,5,2212
856590,4954,39727,188.818,260.21,185,260,5,3013
856591,4954,39748,360.818,288.21,360,285,5,5818
856592,4954,39823,392.818,303.21,390,300,5,6301
856593,4954,39843,320.818,305.21,320,305,5,5182
856594,4954,39864,197.818,305.21,195,305,5,3182
856595,4954,39882,159.818,305.21,155,305,5,2542
856596,4954,39940,160.818,305.21,160,305,5,2622
856597,4954,39960,185.818,305.21,185,305,5,3022
856598,4954,39978,282.818,308.21,280,305,5,4542
856599,4954,40121,109.818,257.21,105,255,5,1732
856600,4954,40180,112.818,257.21,110,255,5,1812
856601,4954,40223,299.818,217.21,295,215,5,4764
856602,4954,40244,325.818,210.21,325,210,5,5243
856603,4954,40284,325.818,209.21,325,205,5,5242
856604,4954,40308,322.818,208.21,320,205,5,5162
856605,4954,40329,247.818,190.21,245,190,5,3959
856606,4954,40371,88.8182,167.21,85,165,5,1394
856607,4954,40411,90.8182,166.21,90,165,5,1474
856608,4954,40432,137.818,158.21,135,155,5,2192
856609,4954,40452,220.818,150.21,220,150,5,3551
856610,4954,40474,302.818,141.21,300,140,5,4829
856611,4954,40515,293.818,139.21,290,135,5,4668
856612,4954,40536,251.818,136.21,250,135,5,4028
856613,4954,40577,45.8182,133.21,45,130,5,747
856614,4954,40601,22.8182,131.21,20,130,5,347
856615,4954,40653,27.8182,130.21,25,130,5,427
856616,4954,40676,80.8182,124.21,80,120,5,1305
856617,4954,40697,214.818,107.21,210,105,5,3382
856618,4954,40720,260.818,98.2102,260,95,5,4180
856619,4954,40781,259.818,98.2102,255,95,5,4100
856620,4954,40823,191.818,81.2102,190,80,5,3057
856621,4954,40848,183.818,79.2102,180,75,5,2896
856622,4954,40892,186.818,78.2102,185,75,5,2976
856623,4954,40906,197.818,76.2102,195,75,5,3136
856624,4954,40920,229.818,68.2102,225,65,5,3614
856625,4954,40937,256.818,60.2102,255,60,5,4093
856626,4954,40999,251.818,57.2102,250,55,5,4012
856627,4954,41041,160.818,43.2102,160,40,5,2569
856628,4954,41060,134.818,42.2102,130,40,5,2089
856629,4954,41137,143.818,42.2102,140,40,5,2249
856630,4954,41204,159.818,40.2102,155,40,5,2489
856631,4954,41237,37.8182,26.2102,35,25,5,566
856632,4954,41371,105.818,39.2102,105,35,5,1688
856633,4954,41404,252.818,51.2102,250,50,5,4011
856634,4954,41439,244.818,51.2102,240,50,5,3851
856635,4954,41476,131.818,50.2102,130,50,5,2091
856636,4954,41495,15.8182,50.2102,15,50,5,251
856637,4954,41586,26.8182,51.2102,25,50,5,411
856638,4954,41624,256.818,57.2102,255,55,5,4092
856639,4954,41664,241.818,57.2102,240,55,5,3852
856640,4954,41684,202.818,54.2102,200,50,5,3211
856641,4954,41707,81.8182,42.2102,80,40,5,1289
856642,4954,41728,6.81821,39.2102,5,35,5,88
856643,4954,41812,46.8182,43.2102,45,40,5,729
856644,4954,41857,253.818,90.2102,250,90,5,4019
856645,4954,41878,231.818,102.21,230,100,5,3701
856646,4954,41900,179.818,120.21,175,120,5,2825
856647,4954,41922,99.8182,148.21,95,145,5,1550
856648,4954,41986,90.8182,157.21,90,155,5,1472
856649,4954,42029,251.818,180.21,250,180,5,4037
856650,4954,42146,251.818,227.21,250,225,5,4046
856651,4954,42167,195.818,229.21,195,225,5,3166
856652,4954,42191,181.818,230.21,180,230,5,2927
856653,4954,42246,201.818,230.21,200,230,5,3247
856654,4954,42269,371.818,251.21,370,250,5,5971
856655,4954,42361,394.818,278.21,390,275,5,6296
856656,4954,42396,259.818,267.21,255,265,5,4134
856657,4954,42480,264.818,266.21,260,265,5,4214
856658,4954,42496,361.818,269.21,360,265,5,5814
856659,4954,42611,342.818,303.21,340,300,5,5501
856660,4954,42634,307.818,305.21,305,305,5,4942
856661,4954,42694,311.818,305.21,310,305,5,5022
856662,4954,42712,336.818,301.21,335,300,5,5421
856663,4954,42799,397.818,290.21,395,290,5,6379
856664,4954,42820,298.818,279.21,295,275,5,4776
856665,4954,42842,246.818,272.21,245,270,5,3975
856666,4954,42863,235.818,269.21,235,265,5,3814
856667,4954,42928,248.818,263.21,245,260,5,3973
856668,4954,42950,342.818,237.21,340,235,5,5488
856669,4954,42972,353.818,234.21,350,230,5,5647
856670,4954,43010,340.818,228.21,340,225,5,5486
856671,4954,43027,321.818,221.21,320,220,5,5165
856672,4954,43044,255.818,202.21,255,200,5,4121
856673,4954,43061,191.818,188.21,190,185,5,3078
856674,4954,43079,174.818,185.21,170,185,5,2758
856675,4954,43143,198.818,184.21,195,180,5,3157
856676,4954,43158,271.818,183.21,270,180,5,4357
856677,4954,43172,387.818,183.21,385,180,5,6197
856678,4954,43272,277.818,179.21,275,175,5,4436
856679,4954,43319,127.818,179.21,125,175,5,2036
856680,4954,43429,231.818,193.21,230,190,5,3719
856681,4954,43517,40.8182,197.21,40,195,5,680
856682,4954,43540,26.8182,198.21,25,195,5,440
856683,4954,43606,55.8182,198.21,55,195,5,920
856684,4954,43737,360.818,247.21,360,245,5,5810
856685,4954,43761,184.818,242.21,180,240,5,2929
856686,4954,43785,47.8182,231.21,45,230,5,767
856687,4954,43847,52.8182,229.21,50,225,5,846
856688,4954,43870,141.818,230.21,140,230,5,2287
856689,4954,43894,296.818,240.21,295,240,5,4769
856690,4954,43988,301.818,252.21,300,250,5,4851
856691,4954,44009,163.818,250.21,160,250,5,2611
856692,4954,44024,119.818,250.21,115,250,5,1891
856693,4954,44106,142.818,250.21,140,250,5,2291
856694,4954,44122,236.818,262.21,235,260,5,3813
856695,4954,44139,359.818,285.21,355,285,5,5738
856696,4954,44189,382.818,293.21,380,290,5,6139
856697,4954,44222,186.818,277.21,185,275,5,3016
856698,4954,44238,102.818,267.21,100,265,5,1654
856699,4954,44255,74.8182,262.21,70,260,5,1173
856700,4954,44306,75.8182,261.21,75,260,5,1253
856701,4954,44322,84.8182,258.21,80,255,5,1332
856702,4954,44355,346.818,254.21,345,250,5,5571
856703,4954,44372,395.818,254.21,395,250,5,6371
856704,4954,44424,393.818,254.21,390,250,5,6291
856705,4954,44663,330.818,281.21,330,280,5,5337
856706,4954,44699,182.818,275.21,180,275,5,2936
856707,4954,44768,187.818,274.21,185,270,5,3015
856708,4954,44786,241.818,275.21,240,275,5,3896
856709,4954,44882,374.818,305.21,370,305,5,5982
856710,4954,44918,204.818,297.21,200,295,5,3260
856711,4954,45014,333.818,310.21,330,310,5,5343
856712,4954,45120,290.818,329.21,290,325,5,4706
856713,4954,45141,205.818,319.21,205,315,5,3344
856714,4954,45225,228.818,319.21,225,315,5,3664
856715,4954,45248,367.818,326.21,365,325,5,5906
856716,4954,45332,318.818,320.21,315,320,5,5105
856717,4954,45354,189.818,301.21,185,300,5,3021
856718,4954,45376,141.818,294.21,140,290,5,2299
856719,4954,45442,154.818,290.21,150,290,5,2459
856720,4954,45464,276.818,287.21,275,285,5,4458
856721,4954,45529,383.818,277.21,380,275,5,6136
856722,4954,45550,350.818,269.21,350,265,5,5654
856723,4954,45571,205.818,245.21,205,245,5,3330
856724,4954,45593,83.8182,218.21,80,215,5,1324
856725,4954,45614,64.8182,211.21,60,210,5,1003
856726,4954,45656,66.8182,210.21,65,210,5,1083
856727,4954,45700,168.818,159.21,165,155,5,2672
856728,4954,45721,176.818,153.21,175,150,5,2831
856729,4954,45765,171.818,142.21,170,140,5,2749
856730,4954,45829,114.818,109.21,110,105,5,1782
856731,4954,45863,117.818,103.21,115,100,5,1861
856732,4954,45880,146.818,87.2102,145,85,5,2338
856733,4954,45916,249.818,33.2102,245,30,5,3927
856734,4954,45933,262.818,18.2102,260,15,5,4164
856735,4954,45968,258.818,12.2102,255,10,5,4083
856736,4954,45985,235.818,5.21024,235,5,5,3762
856737,4955,2769,171.818,51.2102,170,50,10,686
856738,4955,2923,184.818,57.2102,180,50,10,726
856739,4955,3016,188.818,60.2102,180,60,10,727
856740,4955,3034,181.818,70.2102,180,70,10,728
856741,4955,3051,174.818,76.2102,170,70,10,688
856742,4955,3068,169.818,82.2102,160,80,10,649
856743,4955,3336,161.818,90.2102,160,90,10,650
856744,4955,3352,138.818,108.21,130,100,10,531
856745,4955,3368,118.818,123.21,110,120,10,453
856746,4955,3385,108.818,131.21,100,130,10,414
856747,4955,3517,127.818,115.21,120,110,10,492
856748,4955,3551,236.818,70.2102,230,70,10,928
856749,4955,3568,316.818,51.2102,310,50,10,1246
856750,4955,3584,381.818,38.2102,380,30,10,1524
856751,4955,3601,397.818,35.2102,390,30,10,1564
856752,4955,3684,347.818,40.2102,340,40,10,1365
856753,4955,3701,285.818,49.2102,280,40,10,1125
856754,4955,3719,226.818,56.2102,220,50,10,886
856755,4955,3735,193.818,59.2102,190,50,10,766
856756,4955,3751,191.818,60.2102,190,60,10,767
856757,4955,3835,208.818,48.2102,200,40,10,805
856758,4955,3851,210.818,47.2102,210,40,10,845
856759,4955,3918,170.818,47.2102,170,40,10,685
856760,4955,3935,105.818,48.2102,100,40,10,405
856761,4955,3952,52.8182,58.2102,50,50,10,206
856762,4955,3968,32.8182,68.2102,30,60,10,127
856763,4955,3985,31.8182,71.2102,30,70,10,128
856764,4955,4017,41.8182,77.2102,40,70,10,168
856765,4955,4034,95.8182,87.2102,90,80,10,369
856766,4955,4051,209.818,106.21,200,100,10,811
856767,4955,4068,314.818,117.21,310,110,10,1252
856768,4955,4084,337.818,118.21,330,110,10,1332
856769,4955,4134,302.818,122.21,300,120,10,1213
856770,4955,4151,231.818,127.21,230,120,10,933
856771,4955,4168,153.818,133.21,150,130,10,614
856772,4955,4184,111.818,140.21,110,140,10,455
856773,4955,4268,136.818,141.21,130,140,10,535
856774,4955,4285,201.818,141.21,200,140,10,815
856775,4955,4301,253.818,141.21,250,140,10,1015
856776,4955,4352,238.818,141.21,230,140,10,935
856777,4955,4368,185.818,141.21,180,140,10,735
856778,4955,4385,67.8182,141.21,60,140,10,255
856779,4955,4401,20.8182,141.21,20,140,10,95
856780,4955,4417,18.8182,142.21,10,140,10,55
856781,4955,4484,40.8182,141.21,40,140,10,175
856782,4955,4502,161.818,129.21,160,120,10,653
856783,4955,4518,245.818,118.21,240,110,10,972
856784,4955,4535,261.818,114.21,260,110,10,1052
856785,4955,4584,250.818,110.21,250,110,10,1012
856786,4955,4618,164.818,101.21,160,100,10,651
856787,4955,4636,116.818,98.2102,110,90,10,450
856788,4955,4702,125.818,92.2102,120,90,10,490
856789,4955,4739,205.818,70.2102,200,70,10,808
856790,4955,4801,202.818,69.2102,200,60,10,807
856791,4955,4834,122.818,69.2102,120,60,10,487
856792,4955,4851,95.8182,72.2102,90,70,10,368
856793,4955,4935,120.818,75.2102,120,70,10,488
856794,4955,4951,181.818,80.2102,180,80,10,729
856795,4955,4967,209.818,84.2102,200,80,10,809
856796,4955,5000,197.818,90.2102,190,90,10,770
856797,4955,5017,157.818,114.21,150,110,10,612
856798,4955,5034,95.8182,145.21,90,140,10,375
856799,4955,5050,48.8182,168.21,40,160,10,177
856800,4955,5074,34.8182,175.21,30,170,10,138
856801,4955,5136,70.8182,175.21,70,170,10,298
856802,4955,5151,211.818,175.21,210,170,10,858
856803,4955,5168,260.818,175.21,260,170,10,1058
856804,4955,5185,291.818,175.21,290,170,10,1178
856805,4955,5218,285.818,175.21,280,170,10,1138
856806,4955,5235,253.818,179.21,250,170,10,1018
856807,4955,5251,176.818,184.21,170,180,10,699
856808,4955,5268,104.818,186.21,100,180,10,419
856809,4955,5285,84.8182,188.21,80,180,10,339
856810,4955,5352,111.818,185.21,110,180,10,459
856811,4955,5369,187.818,178.21,180,170,10,738
856812,4955,5436,241.818,172.21,240,170,10,978
856813,4955,5452,224.818,172.21,220,170,10,898
856814,4955,5468,155.818,172.21,150,170,10,618
856815,4955,5485,66.8182,172.21,60,170,10,258
856816,4955,5568,85.8182,172.21,80,170,10,338
856817,4955,5585,199.818,172.21,190,170,10,778
856818,4955,5602,239.818,172.21,230,170,10,938
856819,4955,5669,183.818,186.21,180,180,10,739
856820,4955,5686,100.818,196.21,100,190,10,420
856821,4955,5703,45.8182,203.21,40,200,10,181
856822,4955,5768,56.8182,204.21,50,200,10,221
856823,4955,5785,128.818,204.21,120,200,10,501
856824,4955,5801,236.818,204.21,230,200,10,941
856825,4955,5818,293.818,204.21,290,200,10,1181
856826,4955,5885,197.818,211.21,190,210,10,782
856827,4955,5902,110.818,213.21,110,210,10,462
856828,4955,5919,40.8182,215.21,40,210,10,182
856829,4955,5986,50.8182,215.21,50,210,10,222
856830,4955,6019,251.818,215.21,250,210,10,1022
856831,4955,6035,367.818,214.21,360,210,10,1462
856832,4955,6052,391.818,213.21,390,210,10,1582
856833,4955,6086,373.818,211.21,370,210,10,1502
856834,4955,6102,314.818,211.21,310,210,10,1262
856835,4955,6120,144.818,209.21,140,200,10,581
856836,4955,6136,95.8182,209.21,90,200,10,381
856837,4955,6238,94.8182,196.21,90,190,10,380
856838,4955,6302,178.818,178.21,170,170,10,698
856839,4955,6319,164.818,177.21,160,170,10,658
856840,4955,6336,105.818,173.21,100,170,10,418
856841,4955,6354,3.81821,171.21,0,170,10,18
856842,4955,6435,8.81821,168.21,0,160,10,17
856843,4955,6452,77.8182,160.21,70,160,10,297
856844,4955,6468,164.818,154.21,160,150,10,656
856845,4955,6485,191.818,151.21,190,150,10,776
856846,4955,6552,172.818,152.21,170,150,10,696
856847,4955,6568,116.818,157.21,110,150,10,456
856848,4955,6585,60.8182,162.21,60,160,10,257
856849,4955,6669,131.818,150.21,130,150,10,536
856850,4955,6685,248.818,133.21,240,130,10,974
856851,4955,6702,261.818,131.21,260,130,10,1054
856852,4955,6753,261.818,128.21,260,120,10,1053
856853,4955,6769,209.818,126.21,200,120,10,813
856854,4955,6803,33.8182,126.21,30,120,10,133
856855,4955,6870,5.81821,122.21,0,120,10,13
856856,4955,6887,46.8182,112.21,40,110,10,172
856857,4955,6935,199.818,77.2102,190,70,10,768
856858,4955,7036,60.8182,73.2102,60,70,10,248
856859,4955,7102,76.8182,69.2102,70,60,10,287
856860,4955,7119,130.818,61.2102,130,60,10,527
856861,4955,7136,224.818,47.2102,220,40,10,885
856862,4955,7152,298.818,35.2102,290,30,10,1164
856863,4955,7202,287.818,35.2102,280,30,10,1124
856864,4955,7218,228.818,35.2102,220,30,10,884
856865,4955,7236,134.818,35.2102,130,30,10,524
856866,4955,7253,48.8182,35.2102,40,30,10,164
856867,4955,7269,21.8182,36.2102,20,30,10,84
856868,4955,7336,38.8182,36.2102,30,30,10,124
856869,4955,7353,70.8182,36.2102,70,30,10,284
856870,4955,7370,163.818,36.2102,160,30,10,644
856871,4955,7387,250.818,36.2102,250,30,10,1004
856872,4955,7402,268.818,37.2102,260,30,10,1044
856873,4955,7436,247.818,44.2102,240,40,10,965
856874,4955,7453,145.818,61.2102,140,60,10,567
856875,4955,7470,100.818,68.2102,100,60,10,407
856876,4955,7487,28.8182,79.2102,20,70,10,88
856877,4955,7503,11.8182,84.2102,10,80,10,49
856878,4955,7569,56.8182,88.2102,50,80,10,209
856879,4955,7602,286.818,117.21,280,110,10,1132
856880,4955,7619,347.818,128.21,340,120,10,1373
856881,4955,7655,331.818,132.21,330,130,10,1334
856882,4955,7670,284.818,145.21,280,140,10,1135
856883,4955,7686,211.818,159.21,210,150,10,856
856884,4955,7702,149.818,168.21,140,160,10,577
856885,4955,7719,133.818,171.21,130,170,10,538
856886,4955,7786,140.818,171.21,140,170,10,578
856887,4955,7869,198.818,183.21,190,180,10,779
856888,4955,7886,155.818,189.21,150,180,10,619
856889,4955,7904,89.8182,198.21,80,190,10,340
856890,4955,7920,38.8182,200.21,30,200,10,141
856891,4955,7936,28.8182,201.21,20,200,10,101
856892,4955,8002,114.818,201.21,110,200,10,461
856893,4955,8019,244.818,201.21,240,200,10,981
856894,4955,8036,359.818,211.21,350,210,10,1422
856895,4955,8054,388.818,216.21,380,210,10,1542
856896,4955,8087,344.818,216.21,340,210,10,1382
856897,4955,8108,201.818,216.21,200,210,10,822
856898,4955,8124,103.818,216.21,100,210,10,422
856899,4955,8220,66.8182,216.21,60,210,10,262
856900,4955,8236,189.818,211.21,180,210,10,742
856901,4955,8252,288.818,211.21,280,210,10,1142
856902,4955,8303,293.818,213.21,290,210,10,1182
856903,4955,8320,230.818,215.21,230,210,10,942
856904,4955,8336,131.818,215.21,130,210,10,542
856905,4955,8569,219.818,197.21,210,190,10,860
856906,4955,9925,222.818,231.21,220,230,10,904
856907,4955,9955,214.818,238.21,210,230,10,864
856908,4955,9973,209.818,243.21,200,240,10,825
856909,4955,9995,199.818,251.21,190,250,10,786
856910,4955,10086,216.818,261.21,210,260,10,867
856911,4955,10103,240.818,262.21,240,260,10,987
856912,4955,10169,228.818,262.21,220,260,10,907
856913,4955,10185,129.818,262.21,120,260,10,507
856914,4955,10203,9.81821,263.21,0,260,10,27
856915,4955,10321,105.818,269.21,100,260,10,427
856916,4955,10436,109.818,272.21,100,270,10,428
856917,4955,10504,134.818,277.21,130,270,10,548
856918,4955,10521,212.818,277.21,210,270,10,868
856919,4955,10536,292.818,272.21,290,270,10,1188
856920,4955,10553,311.818,268.21,310,260,10,1267
856921,4955,10603,302.818,261.21,300,260,10,1227
856922,4955,10621,263.818,249.21,260,240,10,1065
856923,4955,10637,204.818,234.21,200,230,10,824
856924,4955,10654,171.818,227.21,170,220,10,703
856925,4955,10720,204.818,221.21,200,220,10,823
856926,4955,10737,223.818,217.21,220,210,10,902
856927,4955,10821,178.818,214.21,170,210,10,702
856928,4955,10838,70.8182,214.21,70,210,10,302
856929,4955,10954,91.8182,239.21,90,230,10,384
856930,4955,10970,187.818,239.21,180,230,10,744
856931,4955,11053,166.818,243.21,160,240,10,665
856932,4955,11070,94.8182,257.21,90,250,10,386
856933,4955,11088,28.8182,272.21,20,270,10,108
856934,4955,11104,6.81821,282.21,0,280,10,29
856935,4955,11154,24.8182,286.21,20,280,10,109
856936,4955,11171,94.8182,297.21,90,290,10,390
856937,4955,11187,213.818,315.21,210,310,10,872
856938,4955,11204,294.818,327.21,290,320,10,1193
856939,4955,11254,271.818,333.21,270,330,10,1114
856940,4955,11271,197.818,345.21,190,340,10,795
856941,4955,11288,85.8182,363.21,80,360,10,357
856942,4955,11371,4.81821,383.21,0,380,10,39
856943,4955,11387,81.8182,381.21,80,380,10,359
856944,4955,11404,183.818,378.21,180,370,10,758
856945,4955,11421,234.818,373.21,230,370,10,958
856946,4955,11471,227.818,373.21,220,370,10,918
856947,4955,11487,173.818,372.21,170,370,10,718
856948,4955,11505,68.8182,370.21,60,370,10,278
856949,4955,11604,70.8182,368.21,70,360,10,317
856950,4955,11622,223.818,368.21,220,360,10,917
856951,4955,11638,366.818,368.21,360,360,10,1477
856952,4955,11704,371.818,354.21,370,350,10,1516
856953,4955,11721,289.818,338.21,280,330,10,1154
856954,4955,11737,191.818,328.21,190,320,10,793
856955,4955,11755,99.8182,318.21,90,310,10,392
856956,4955,11787,100.818,318.21,100,310,10,432
856957,4955,11821,114.818,316.21,110,310,10,472
856958,4955,11838,163.818,307.21,160,300,10,671
856959,4955,11855,223.818,295.21,220,290,10,910
856960,4955,11871,239.818,289.21,230,280,10,949
856961,4955,11920,191.818,279.21,190,270,10,788
856962,4955,11937,110.818,269.21,110,260,10,467
856963,4955,11954,43.8182,267.21,40,260,10,187
856964,4955,11971,28.8182,267.21,20,260,10,107
856965,4955,12020,37.8182,267.21,30,260,10,147
856966,4955,12038,88.8182,267.21,80,260,10,347
856967,4955,12073,321.818,263.21,320,260,10,1307
856968,4955,12121,315.818,258.21,310,250,10,1266
856969,4955,12138,308.818,257.21,300,250,10,1226
856970,4955,12156,255.818,247.21,250,240,10,1025
856971,4955,12172,118.818,240.21,110,240,10,465
856972,4955,12190,44.8182,240.21,40,240,10,185
856973,4955,12205,31.8182,240.21,30,240,10,145
856974,4955,12253,60.8182,237.21,60,230,10,264
856975,4955,12271,84.8182,234.21,80,230,10,344
856976,4955,12287,144.818,223.21,140,220,10,583
856977,4955,12304,195.818,209.21,190,200,10,781
856978,4955,12373,149.818,196.21,140,190,10,580
856979,4955,12404,60.8182,185.21,60,180,10,259
856980,4955,12504,205.818,168.21,200,160,10,817
856981,4955,12520,241.818,159.21,240,150,10,976
856982,4955,12587,223.818,154.21,220,150,10,896
856983,4955,12604,190.818,148.21,190,140,10,775
856984,4955,12621,178.818,148.21,170,140,10,695
856985,4955,12655,182.818,150.21,180,150,10,736
856986,4955,12703,309.818,151.21,300,150,10,1216
856987,4955,12721,365.818,148.21,360,140,10,1455
856988,4955,12787,343.818,140.21,340,140,10,1375
856989,4955,12804,272.818,136.21,270,130,10,1094
856990,4955,12821,183.818,138.21,180,130,10,734
856991,4955,12838,129.818,146.21,120,140,10,495
856992,4955,12888,120.818,151.21,120,150,10,496
856993,4955,12937,255.818,137.21,250,130,10,1014
856994,4955,12987,272.818,128.21,270,120,10,1093
856995,4955,13004,257.818,124.21,250,120,10,1013
856996,4955,13020,197.818,120.21,190,120,10,773
856997,4955,13037,113.818,118.21,110,110,10,452
856998,4955,13054,61.8182,118.21,60,110,10,252
856999,4955,13071,60.8182,120.21,60,120,10,253
857000,4955,13120,74.8182,120.21,70,120,10,293
857001,4955,13154,211.818,104.21,210,100,10,851
857002,4955,13171,261.818,92.2102,260,90,10,1050
857003,4955,13238,252.818,88.2102,250,80,10,1009
857004,4955,13271,139.818,85.2102,130,80,10,529
857005,4955,13287,100.818,90.2102,100,90,10,410
857006,4955,13370,152.818,92.2102,150,90,10,610
857007,4955,13387,297.818,92.2102,290,90,10,1170
857008,4955,13455,383.818,86.2102,380,80,10,1529
857009,4955,13471,361.818,86.2102,360,80,10,1449
857010,4955,13487,241.818,93.2102,240,90,10,970
857011,4955,13504,174.818,102.21,170,100,10,691
857012,4955,13521,141.818,109.21,140,100,10,571
857013,4955,13537,141.818,110.21,140,110,10,572
857014,4955,13605,160.818,112.21,160,110,10,652
857015,4955,13621,211.818,118.21,210,110,10,852
857016,4955,13704,230.818,131.21,230,130,10,934
857017,4955,13754,127.818,165.21,120,160,10,497
857018,4955,13855,204.818,190.21,200,190,10,820
857019,4955,13921,186.818,203.21,180,200,10,741
857020,4955,13937,144.818,216.21,140,210,10,582
857021,4955,13954,111.818,225.21,110,220,10,463
857022,4955,13971,109.818,227.21,100,220,10,423
857023,4955,14024,131.818,226.21,130,220,10,543
857024,4955,14038,152.818,225.21,150,220,10,623
857025,4955,14070,336.818,212.21,330,210,10,1342
857026,4955,14137,303.818,208.21,300,200,10,1221
857027,4955,14154,269.818,208.21,260,200,10,1061
857028,4955,14188,130.818,209.21,130,200,10,541
857029,4955,14271,164.818,209.21,160,200,10,661
857030,4955,14305,286.818,209.21,280,200,10,1141
857031,4955,14355,262.818,216.21,260,210,10,1062
857032,4955,14405,62.8182,254.21,60,250,10,266
857033,4955,14421,50.8182,257.21,50,250,10,226
857034,4955,14488,66.8182,261.21,60,260,10,267
857035,4955,14522,242.818,287.21,240,280,10,989
857036,4955,14539,342.818,298.21,340,290,10,1390
857037,4955,14555,369.818,300.21,360,300,10,1471
857038,4955,14605,323.818,304.21,320,300,10,1311
857039,4955,14621,235.818,312.21,230,310,10,952
857040,4955,14638,150.818,318.21,150,310,10,632
857041,4955,14655,115.818,323.21,110,320,10,473
857042,4955,14721,134.818,323.21,130,320,10,553
857043,4955,14755,281.818,321.21,280,320,10,1153
857044,4955,14771,311.818,318.21,310,310,10,1272
857045,4955,14822,301.818,318.21,300,310,10,1232
857046,4955,14839,255.818,319.21,250,310,10,1032
857047,4955,14855,174.818,326.21,170,320,10,713
857048,4955,14872,92.8182,329.21,90,320,10,393
857049,4955,14888,83.8182,329.21,80,320,10,353
857050,4955,14972,136.818,319.21,130,310,10,552
857051,4955,15006,274.818,309.21,270,300,10,1111
857052,4955,15071,221.818,309.21,220,300,10,911
857053,4955,15088,146.818,312.21,140,310,10,592
857054,4955,15105,85.8182,317.21,80,310,10,352
857055,4955,15121,70.8182,317.21,70,310,10,312
857056,4955,15221,191.818,313.21,190,310,10,792
857057,4955,15238,247.818,313.21,240,310,10,992
857058,4955,15305,222.818,320.21,220,320,10,913
857059,4955,15322,182.818,327.21,180,320,10,753
857060,4955,15339,159.818,331.21,150,330,10,634
857061,4955,15356,132.818,336.21,130,330,10,554
857062,4955,15439,144.818,336.21,140,330,10,594
857063,4955,15455,187.818,336.21,180,330,10,754
857064,4955,15472,219.818,336.21,210,330,10,874
